Booking ID,Date of Booking,Time,Customer ID,Gender,Age,Origin Country,State,Location,Destination Country,Destination City,No. Of People,Check-in date,No of Days,Check-Out Date,Rooms,Hotel Name,Hotel Rating,Payment Mode,Bank Name,Booking Price[SGD],Discount,GST,Profit Margin
DDID01000,3/16/2010,16:48:54,ID00156,Female,20,Indonesia,Makassar,South Sulawesi,New Zealand,Hamilton,2,3/24/2010,1,3/25/2010,1,Hello Home,4.2,Wallet,HSBC,244,23%,0.07,0.19
DDID01001,3/16/2010,16:50:58,ID00157,Male,48,Indonesia,Purwokerto,Central Java,France,Lyon,1,4/4/2010,3,4/7/2010,1,Peaceful Mornings B&B,4.1,Internet Banking,Grab,132,0%,0.07,0.22
DDID01002,3/16/2010,9:33:23,ID00158,Female,31,Indonesia,Tombua,Central Sulawesi,Mexico,Mexico City,7,5/12/2010,2,5/14/2010,4,Hotel Mastic,3.7,Credit Card,Cash,80,15%,0.07,0.3
DDTH01003,3/16/2010,22:28:14,TH00199,Female,52,Thailand,Rayong,Rayong,France,Nice,3,3/20/2010,8,3/28/2010,2,Simply Charmed B&B,4.7,COD,EZ-Link,309,17%,0.07,0.25
DDSG01004,3/16/2010,18:59:03,SG00187,Female,40,Singapore,Central,Tanglin,New Zealand,Tauranga,3,4/1/2010,3,4/4/2010,2,Better And Better,4.4,Credit Card,Grab,251,13%,0.07,0.14
DDID01005,3/16/2010,2:38:56,ID00159,Female,32,Indonesia,Pontianak,West Kalimantan,Mexico,Guadalajara,4,3/17/2010,6,3/23/2010,2,Breeze Blows,3.8,COD,Cash,99,0%,0.07,0.22
DDID01006,3/16/2010,2:51:51,ID00160,Male,53,Indonesia,Tambora,Jakarta,Brazil,Belo Horizonte,6,3/24/2010,1,3/25/2010,3,Radisson Hotel,3.8,Credit Card,EZ-Link,98,1%,0.07,0.25
DDID01007,3/17/2010,23:35:08,ID00161,Male,28,Indonesia,Gambir,Jakarta,Canada,Ottawa,4,4/1/2010,5,4/6/2010,2,The Palms Motel,4.2,Credit Card,EZ-Link,234,22%,0.07,0.19
DDPH01008,3/17/2010,17:47:04,PH00100,Female,29,Philippines,Albay,Ligao,Canada,Calgary,4,4/5/2010,2,4/7/2010,2,Priority Hospitality,4.3,Wallet,EZ-Link,155,25%,0.07,0.24
DDTH01009,3/17/2010,19:57:04,TH00200,Female,37,Thailand,Bangkok,Bangkok,India,Aligarh,3,3/25/2010,3,3/28/2010,2,Helping Hands B&B,4.6,Wallet,DBS Paylah,361,2%,0.07,0.1
DDVN01010,3/17/2010,13:45:14,VN00084,Male,47,Vietnam,Bac Lieu,Bac Lieu,Japan,Sapporo,3,6/3/2010,6,6/9/2010,2,Hotel Volga,3.8,Debit Card,CITI Bank,93,7%,0.07,0.22
DDVN01011,3/17/2010,0:03:59,VN00085,Female,28,Vietnam,Ham Thuan Nam,Binh Thuan,Iceland,Arborg,1,3/18/2010,3,3/21/2010,1,The Lakefront,4.2,Debit Card,Cash,165,12%,0.07,0.23
DDSG01012,3/17/2010,10:43:36,SG00188,Male,22,Singapore,Central,Marina East,Colombia,Medellin,6,4/6/2010,1,4/7/2010,3,The Elet,4.2,Internet Banking,Bank of Singapore (BOS),430,18%,0.07,0.2
DDSG01013,3/17/2010,2:17:42,SG00189,Female,27,Singapore,West,Clementi,Denmark,Kolding,6,4/30/2010,1,5/1/2010,3,Grant Plaza Hotel,4.1,Internet Banking,HSBC,162,18%,0.07,0.13
DDVN01014,3/17/2010,1:36:32,VN00086,Male,20,Vietnam,Da Lat,Lam Dong,Colombia,Pereira,6,3/24/2010,3,3/27/2010,3,Lexington,4.5,Credit Card,United Overseas Bank (UOB),338,2%,0.07,0.2
DDPH01015,3/17/2010,22:12:49,PH00101,Male,19,Philippines,Zambales,Olongapo,Israel,Ashdod,2,3/18/2010,1,3/19/2010,1,Spring Brook,4.3,Credit Card,CITI Bank,125,24%,0.07,0.2
DDMY01016,3/17/2010,13:21:01,MY00193,Male,44,Malaysia,Perak,Ipoh,Iran,Alborz,4,3/18/2010,1,3/19/2010,2,The Local B&B,4.4,Wallet,Cash,161,17%,0.07,0.1
DDMY01017,3/17/2010,21:45:19,MY00194,Female,24,Malaysia,Melaka,Melaka,Mexico,Mexico City,4,3/25/2010,6,3/31/2010,2,Cable Car Hotel,4.2,COD,Bank of Singapore (BOS),146,2%,0.07,0.25
DDMY01018,3/17/2010,2:57:10,MY00195,Female,43,Malaysia,Kedah,Alor Setar,China,Hong Kong,7,6/7/2010,3,6/10/2010,4,The Standard High Line,4.3,Wallet,HSBC,162,19%,0.07,0.2
DDID01019,3/17/2010,14:02:00,ID00162,Female,54,Indonesia,Makassar,South Sulawesi,Nepal,Pokhara,5,4/17/2010,3,4/20/2010,3,A Pleasant Night,4.2,Credit Card,HSBC,165,14%,0.07,0.23
DDID01020,3/17/2010,13:53:54,ID00163,Female,25,Indonesia,Kelapa Gading,Jakarta,Nepal,Biratnagar,2,3/18/2010,7,3/25/2010,1,The Lodge at Sea Island,4.4,Debit Card,Bank of Singapore (BOS),161,10%,0.07,0.1
DDPH01021,3/18/2010,14:47:58,PH00102,Female,34,Philippines,Bataan,Balanga,Mexico,Tijuana,6,6/24/2010,4,6/28/2010,3,Giggle Resort,3.8,Internet Banking,HSBC,99,4%,0.07,0.22
DDTH01022,3/18/2010,1:27:38,TH00201,Male,35,Thailand,Samut Sakhon,Om Noi,New Zealand,Auckland,2,3/19/2010,4,3/23/2010,1,Voyage Resort,3.8,Credit Card,CITI Bank,99,21%,0.07,0.22
DDTH01023,3/18/2010,17:04:48,TH00202,Female,43,Thailand,Songkhla,Hat Yai,Brazil,Fortaleza,2,6/13/2010,1,6/14/2010,1,The Clift Royal,3.9,Credit Card,EZ-Link,116,17%,0.07,0.3
DDSG01024,3/18/2010,3:08:00,SG00190,Female,38,Singapore,Central,Toa Payoh,Egypt,Suez,2,3/19/2010,3,3/22/2010,1,Majestic Hotel,4.3,Debit Card,CITI Bank,158,4%,0.07,0.24
DDTH01025,3/18/2010,20:13:40,TH00203,Female,35,Thailand,Samut Prakan,Samut Prakan,Maldives,Hithdhoo,3,3/19/2010,1,3/20/2010,2,Happy Feet,4.3,Wallet,Bank of Singapore (BOS),142,19%,0.07,0.14
DDMY01026,3/18/2010,20:33:27,MY00196,Female,39,Malaysia,Terengganu,Kuala Terengganu,China,Shanghai,3,4/14/2010,1,4/15/2010,2,The West Blank,4.3,COD,EZ-Link,162,20%,0.07,0.2
DDKH01027,3/18/2010,9:38:00,KH00087,Male,55,Cambodia,Varin,Siem Reap,Italy,Genoa,2,5/2/2010,1,5/3/2010,1,Parker New York,4.3,Internet Banking,DBS Bank,158,7%,0.07,0.24
DDID01028,3/18/2010,8:04:20,ID00164,Female,55,Indonesia,Luwuk,Central Sulawesi,Nepal,Pokhara,7,4/24/2010,3,4/27/2010,4,Double B On The Beach,4.2,Internet Banking,DBS Paylah,430,2%,0.07,0.2
DDTH01029,3/18/2010,23:28:26,TH00204,Male,38,Thailand,Nakhon Sawan,Nakhon Sawan,Iran,Alborz,5,3/19/2010,1,3/20/2010,3,Sunset’s View,4.5,Credit Card,EZ-Link,338,16%,0.07,0.2
DDMY01030,3/18/2010,3:16:06,MY00197,Female,20,Malaysia,Johor,Johor Bahru,Denmark,Randers,3,6/3/2010,3,6/6/2010,2,Family Ties,3.7,Credit Card,Cash,80,23%,0.07,0.3
DDTH01031,3/18/2010,12:10:42,TH00205,Male,37,Thailand,Nakhon Sawan,Nakhon Sawan,Iceland,Mosfellsbaer,6,5/15/2010,6,5/21/2010,3,Residence Inn by Marriott,4.2,Credit Card,Bank of Singapore (BOS),98,15%,0.07,0.19
DDTH01032,3/18/2010,11:30:42,TH00206,Male,57,Thailand,Udon Thani,Udon Thani,Iceland,Akureyri,4,6/8/2010,8,6/16/2010,2,The West Blank,4.3,Internet Banking,HSBC,162,7%,0.07,0.2
DDID01033,3/18/2010,6:20:51,ID00165,Female,51,Indonesia,Kampung Melayu,Jakarta,Denmark,Kolding,7,6/21/2010,1,6/22/2010,4,Relax Inn,4.4,Internet Banking,HSBC,97,23%,0.07,0.13
DDMY01034,3/18/2010,21:20:19,MY00198,Female,34,Malaysia,Selangor,Shah Alam,Iran,Alborz,5,6/14/2010,4,6/18/2010,3,Sea Sights Resorts,4.1,Debit Card,Cash,131,21%,0.07,0.22
DDSG01035,3/18/2010,22:25:46,SG00191,Male,25,Singapore,Central,Outram,Colombia,Bogota,3,4/10/2010,2,4/12/2010,2,InterContinental,4.4,Wallet,DBS Paylah,251,14%,0.07,0.14
DDTH01036,3/19/2010,9:48:13,TH00207,Male,53,Thailand,Nakhon Sawan,Nakhon Sawan,Iceland,Arborg,1,4/14/2010,2,4/16/2010,1,Riverleaf Inn,3.9,Internet Banking,Cash,106,25%,0.07,0.3
DDMY01037,3/19/2010,13:34:30,MY00199,Female,38,Malaysia,Selangor,Petaling Jaya,Kenya,Mombasa,6,6/11/2010,4,6/15/2010,3,Hotel Diva,4.2,Credit Card,United Overseas Bank (UOB),213,20%,0.07,0.11
DDID01038,3/19/2010,13:25:47,ID00166,Male,27,Indonesia,Poso,Central Sulawesi,Nepal,Pokhara,3,3/20/2010,2,3/22/2010,2,Secret Mirage,4.1,COD,HSBC,121,4%,0.07,0.15
DDTH01039,3/19/2010,9:46:22,TH00208,Male,56,Thailand,Phitsanulok,Phitsanulok,Kenya,Thika,1,3/25/2010,9,4/3/2010,1,Hotel Fleix,4.6,COD,Cash,333,21%,0.07,0.14
DDKH01040,3/19/2010,18:08:06,KH00088,Male,40,Cambodia,Doun Kaev,Takeo,Brazil,Belo Horizonte,6,3/20/2010,1,3/21/2010,3,The Standard High Line,4.1,Wallet,CITI Bank,121,25%,0.07,0.15
DDTH01041,3/19/2010,18:41:01,TH00209,Female,25,Thailand,Rayong,Rayong,Japan,Sapporo,4,4/7/2010,1,4/8/2010,2,The Avenida Hotel,4.3,COD,Cash,243,19%,0.07,0.25
DDSG01042,3/19/2010,4:02:01,SG00192,Male,23,Singapore,Central,Southern Islands,Kenya,Eldoret,6,6/17/2010,1,6/18/2010,3,Bayside B&B,4.6,COD,CITI Bank,222,8%,0.07,0.14
DDSG01043,3/19/2010,20:11:08,SG00193,Male,54,Singapore,North,Woodlands,China,Fuyang,3,3/23/2010,9,4/1/2010,2,Hotel Lemonade,4.5,Credit Card,Cash,136,12%,0.07,0.13
DDSG01044,3/19/2010,5:51:19,SG00194,Male,45,Singapore,North-East,Seletar,Mexico,Mexico City,7,3/20/2010,9,3/29/2010,4,Happy Hotel,4.6,COD,CITI Bank,291,7%,0.07,0.16
DDTH01045,3/20/2010,1:51:14,TH00210,Female,19,Thailand,Samut Prakan,Samut Prakan,New Zealand,Wellington,5,5/20/2010,3,5/23/2010,3,Happy Stay Hotel,4.3,COD,DBS Paylah,158,17%,0.07,0.24
DDKH01046,3/20/2010,13:29:27,KH00089,Female,33,Cambodia,Samraong,Banteay Meanchey,China,Beijing,4,3/25/2010,8,4/2/2010,2,Cape Grace,4.6,Internet Banking,Cash,333,14%,0.07,0.14
DDSG01047,3/20/2010,11:16:45,SG00195,Male,42,Singapore,West,Western Water Catchment,Israel,Haifa,3,4/1/2010,3,4/4/2010,2,Bluewaves Motels,4.2,Internet Banking,DBS Bank,213,13%,0.07,0.11
DDKH01048,3/20/2010,6:01:35,KH00090,Female,19,Cambodia,Suong,Tboung Khmum,Brazil,Manaus,5,3/23/2010,3,3/26/2010,3,The Oasis Motels,4.2,Credit Card,EZ-Link,312,12%,0.07,0.24
DDID01049,3/20/2010,3:49:30,ID00167,Female,52,Indonesia,Tembagapura,Papua,Maldives,Viligili,7,3/21/2010,3,3/24/2010,4,Voyage Resort,4.3,Internet Banking,HSBC,162,8%,0.07,0.2
DDMY01050,3/20/2010,21:20:57,MY00200,Female,19,Malaysia,Sarawak,Kuching,Nepal,Biratnagar,5,5/24/2010,1,5/25/2010,3,Stargaze Guest Home,4.5,Wallet,Cash,136,2%,0.07,0.13
DDID01051,3/20/2010,5:52:57,ID00168,Male,30,Indonesia,Kenyam,Papua,New Zealand,Hamilton,7,3/24/2010,1,3/25/2010,4,Hello Home,4.5,Debit Card,Cash,136,25%,0.07,0.13
DDSG01052,3/20/2010,11:47:14,SG00196,Male,55,Singapore,West,Clementi,Maldives,Eydhafushi,6,3/22/2010,1,3/23/2010,3,Central Loop Hotel,3.8,Debit Card,DBS Paylah,98,4%,0.07,0.25
DDPH01053,3/20/2010,20:53:55,PH00103,Male,19,Philippines,Laguna,Biñan,Maldives,Hithdhoo,1,3/30/2010,1,3/31/2010,1,St Regis Hotels,4.6,Credit Card,Cash,313,22%,0.07,0.17
DDMY01054,3/20/2010,13:24:53,MY00201,Male,26,Malaysia,Sabah,Kota Kinabalu,Kenya,Kisumu,1,3/21/2010,9,3/30/2010,1,The Mayfair,4.6,COD,EZ-Link,222,13%,0.07,0.14
DDVN01055,3/20/2010,6:58:20,VN00087,Female,28,Vietnam,My Tho,Binh Dinh,Egypt,Luxor,7,5/23/2010,3,5/26/2010,4,Cosmopolitan Hotel,4.5,Credit Card,CITI Bank,357,6%,0.07,0.17
DDVN01056,3/20/2010,0:36:00,VN00088,Female,25,Vietnam,Dien Ban,Quang Nam,Iceland,Kopavogur,7,4/5/2010,1,4/6/2010,4,Acqualina Resort & Spa on the Beach,4.4,Internet Banking,DBS Paylah,223,10%,0.07,0.24
DDMY01057,3/20/2010,11:09:08,MY00202,Female,33,Malaysia,Perak,Ipoh,Colombia,Pereira,5,3/21/2010,1,3/22/2010,3,Greenview Motels,4.1,COD,Bank of Singapore (BOS),121,11%,0.07,0.15
DDSG01058,3/21/2010,23:53:38,SG00197,Male,33,Singapore,Central,Geylang,Canada,Ottawa,4,3/22/2010,5,3/27/2010,2,Premier Travel Inn,4.2,Internet Banking,EZ-Link,420,16%,0.07,0.2
DDSG01059,3/21/2010,1:06:40,SG00198,Female,22,Singapore,North,Sungei Kadut,Japan,Kyoto,3,4/20/2010,1,4/21/2010,2,The Earth Pure,4.2,Credit Card,Cash,155,15%,0.07,0.23
DDSG01060,3/21/2010,2:16:01,SG00199,Male,56,Singapore,Central,Kallang,Italy,Milan,2,4/2/2010,1,4/3/2010,1,Main Street Motel,4.6,Debit Card,Grab,333,0%,0.07,0.14
DDSG01061,3/21/2010,18:03:40,SG00200,Female,28,Singapore,Central,Bukit Timah,Germany,Stuttgart,2,3/22/2010,1,3/23/2010,1,Freehand,4.6,COD,HSBC,291,6%,0.07,0.16
DDKH01062,3/21/2010,11:19:09,KH00091,Female,45,Cambodia,Chamkar Leu,Kampong Cham,France,Rennes,6,3/22/2010,1,3/23/2010,3,Blossom Bed & Breakfast Like Home B&B,4.7,Wallet,Bank of Singapore (BOS),309,16%,0.07,0.25
DDTH01063,3/21/2010,19:34:52,TH00211,Female,48,Thailand,Trang,Trang,Italy,Rome,6,3/30/2010,2,4/1/2010,3,Bluepeaks Villa,4.5,Internet Banking,United Overseas Bank (UOB),214,11%,0.07,0.22
DDPH01064,3/21/2010,22:11:09,PH00104,Male,43,Philippines,Sultan Kudarat,Tacurong,Ireland,Limerick,7,4/16/2010,4,4/20/2010,4,The Open Fireplace,4.6,Debit Card,Grab,371,3%,0.07,0.18
DDTH01065,3/21/2010,2:23:23,TH00212,Male,56,Thailand,Chonburi,Laem Chabang,Ireland,Limerick,5,4/5/2010,4,4/9/2010,3,The Local B&B,4.3,Internet Banking,DBS Paylah,155,6%,0.07,0.24
DDMY01066,3/21/2010,12:03:31,MY00203,Male,24,Malaysia,Penang,George Town,Canada,Montreal,3,4/6/2010,1,4/7/2010,2,Giraffe Manor,4.6,Credit Card,DBS Bank,219,15%,0.07,0.16
DDMY01067,3/21/2010,20:25:45,MY00204,Female,39,Malaysia,Kedah,Alor Setar,France,Rennes,5,3/31/2010,9,4/9/2010,3,Noble Dune,3.9,Wallet,CITI Bank,116,11%,0.07,0.3
DDTH01068,3/21/2010,8:39:04,TH00213,Male,42,Thailand,Chonburi,Pattaya,Kenya,Nairobi,7,3/31/2010,7,4/7/2010,4,Knights Inn,3.3,Debit Card,DBS Paylah,88,16%,0.07,0.28
DDVN01069,3/22/2010,4:16:19,VN00089,Female,20,Vietnam,Qui Nhon,Binh Dinh,Denmark,Aalborg,2,5/2/2010,1,5/3/2010,1,Obsidian Sky,4.2,Internet Banking,Grab,144,21%,0.07,0.1
DDVN01070,3/22/2010,19:13:34,VN00090,Male,43,Vietnam,Dien Ban,Quang Nam,Mexico,Mexico City,2,6/24/2010,2,6/26/2010,1,The Mississippi Hotel,4.4,COD,HSBC,161,2%,0.07,0.1
DDID01071,3/22/2010,6:07:22,ID00169,Female,47,Indonesia,Pasar Minggu,Jakarta,Nepal,Birgunj,7,3/23/2010,4,3/27/2010,4,The Resting Place,4.3,Wallet,HSBC,198,13%,0.07,0.23
DDVN01072,3/22/2010,5:02:53,VN00091,Female,57,Vietnam,Dien Ban,Quang Nam,Germany,Berlin,2,4/1/2010,1,4/2/2010,1,Sweet Dreams B&B,4.6,Credit Card,Bank of Singapore (BOS),316,6%,0.07,0.21
DDSG01073,3/22/2010,0:05:21,SG00201,Male,22,Singapore,Central,Novena,Mexico,Tijuana,4,4/10/2010,1,4/11/2010,2,Flying Fox Motel,4.2,Credit Card,United Overseas Bank (UOB),254,3%,0.07,0.13
DDSG01074,3/22/2010,21:21:31,SG00202,Male,32,Singapore,East,Changi,Japan,Nagoya,3,3/23/2010,1,3/24/2010,2,Grand Hyatt,4.4,Debit Card,DBS Bank,291,7%,0.07,0.22
DDID01075,3/22/2010,11:23:52,ID00170,Female,55,Indonesia,Ngaglik,Yogyakarta,Colombia,Bogota,6,3/23/2010,2,3/25/2010,3,Rodeway Inn,4.3,Internet Banking,DBS Bank,158,9%,0.07,0.24
DDTH01076,3/22/2010,0:48:59,TH00214,Male,38,Thailand,Nonthaburi,Pak Kret,Maldives,Naifaru,2,3/27/2010,11,4/7/2010,1,Ivory Safari,4.4,COD,Grab,173,3%,0.07,0.22
DDTH01077,3/22/2010,21:12:01,TH00215,Male,39,Thailand,Nonthaburi,Pak Kret,Iceland,Akranes,3,5/25/2010,4,5/29/2010,2,Urbanica,4.3,COD,Grab,142,17%,0.07,0.14
DDSG01078,3/22/2010,12:20:35,SG00203,Male,19,Singapore,West,Bukit Panjang,Italy,Naples,6,4/4/2010,1,4/5/2010,3,Candlewood Suites,4.6,COD,United Overseas Bank (UOB),291,25%,0.07,0.16
DDKH01079,3/22/2010,23:57:22,KH00092,Male,22,Cambodia,Angkor Chum,Siem Reap,Brazil,Salvador,4,5/23/2010,3,5/26/2010,2,Moonlight Motel,4.2,Credit Card,Grab,213,21%,0.07,0.11
DDTH01080,3/22/2010,4:13:08,TH00216,Male,55,Thailand,Surat Thani,Ko Samui,Kenya,Mombasa,3,3/23/2010,1,3/24/2010,2,Count on us,4.6,COD,CITI Bank,291,22%,0.07,0.16
DDMY01081,3/22/2010,14:08:31,MY00205,Male,21,Malaysia,Selangor,Petaling Jaya,New Zealand,Tauranga,4,3/29/2010,4,4/2/2010,2,Darling Bed And Breakfast,4.1,Wallet,DBS Paylah,162,15%,0.07,0.13
DDTH01082,3/22/2010,17:56:46,TH00217,Male,42,Thailand,Rayong,Rayong,China,Fuyang,7,3/29/2010,3,4/1/2010,4,Bluenose Hills,4.4,Credit Card,EZ-Link,173,21%,0.07,0.22
DDID01083,3/22/2010,19:49:34,ID00171,Male,53,Indonesia,Indramayu,West Java,Nepal,Kathmandu,4,6/5/2010,1,6/6/2010,2,Clean Convenience,4.5,Internet Banking,DBS Paylah,338,21%,0.07,0.2
DDSG01084,3/23/2010,22:19:50,SG00204,Male,24,Singapore,Central,Bukit Timah,Canada,Calgary,1,4/11/2010,2,4/13/2010,1,Paradise Motel,4.1,Credit Card,EZ-Link,121,16%,0.07,0.22
DDID01085,3/23/2010,1:53:42,ID00172,Male,47,Indonesia,Bima,West Nusa Tenggara,New Zealand,Auckland,2,4/2/2010,7,4/9/2010,1,Hotel Indigo,3.3,Credit Card,Bank of Singapore (BOS),88,21%,0.07,0.28
DDTH01086,3/23/2010,21:32:05,TH00218,Female,27,Thailand,Nonthaburi,Pak Kret,Brazil,Brasília,2,3/27/2010,1,3/28/2010,1,The Ivy Boutique Hotel,3.8,Wallet,Bank of Singapore (BOS),99,22%,0.07,0.22
DDTH01087,3/23/2010,16:04:16,TH00219,Female,57,Thailand,Surat Thani,Surat Thani,Colombia,Soacha,4,3/24/2010,4,3/28/2010,2,Ivory Safari,4.3,COD,Cash,158,11%,0.07,0.24
DDMY01088,3/23/2010,12:04:58,MY00206,Female,58,Malaysia,Perak,Ipoh,Egypt,Gizeh,3,3/24/2010,1,3/25/2010,2,Blossomwell Resort,4.3,COD,CITI Bank,125,14%,0.07,0.2
DDID01089,3/23/2010,8:03:47,ID00173,Female,53,Indonesia,Genteng,East Java,New Zealand,Dunedin,5,3/24/2010,2,3/26/2010,3,Noble Den Hotel,4.2,COD,EZ-Link,254,12%,0.07,0.13
DDSG01090,3/23/2010,20:06:21,SG00205,Female,39,Singapore,Central,Rochor,Nepal,Patan,4,3/30/2010,1,3/31/2010,2,The Breakers,4.5,Internet Banking,Grab,136,13%,0.07,0.13
DDTH01091,3/23/2010,23:05:57,TH00220,Male,38,Thailand,Songkhla,Songkhla,Italy,Bari,2,3/24/2010,6,3/30/2010,1,White Elephant Hotel,3.8,Credit Card,DBS Bank,99,3%,0.07,0.22
DDSG01092,3/23/2010,14:45:58,SG00206,Male,19,Singapore,West,Bukit Batok,Mexico,Guadalajara,3,3/24/2010,1,3/25/2010,2,The Rustic Bridge Motel,4.2,Debit Card,HSBC,154,9%,0.07,0.1
DDID01093,3/23/2010,21:44:58,ID00174,Female,54,Indonesia,Ciawi,West Java,New Zealand,Dunedin,5,3/25/2010,3,3/28/2010,3,Dentro Hill,4.2,COD,Bank of Singapore (BOS),213,13%,0.07,0.11
DDPH01094,3/24/2010,14:51:05,PH00105,Male,29,Philippines,Leyte,Ormoc,France,Lyon,3,3/25/2010,1,3/26/2010,2,Alaska Island Resort,4.6,Internet Banking,DBS Paylah,323,9%,0.07,0.14
DDSG01095,3/24/2010,20:50:34,SG00207,Female,22,Singapore,North,Mandai,Israel,Holon,1,3/25/2010,3,3/28/2010,1,Dreamy Desert Suites,4.4,COD,CITI Bank,97,13%,0.07,0.13
DDKH01096,3/24/2010,7:46:23,KH00093,Male,41,Cambodia,Baray,Kampong Thom,Nepal,Pokhara,5,4/7/2010,5,4/12/2010,3,The Open Fireplace,3.8,Internet Banking,HSBC,99,1%,0.07,0.22
DDMY01097,3/24/2010,17:10:54,MY00207,Male,46,Malaysia,Penang,George Town,India,Mumbai,1,4/22/2010,1,4/23/2010,1,Cotton House Hotel,4.2,Credit Card,HSBC,146,15%,0.07,0.25
DDMY01098,3/24/2010,0:26:33,MY00208,Female,38,Malaysia,Melaka,Melaka,China,Shanghai,2,4/9/2010,1,4/10/2010,1,Club Quarters,4.6,Wallet,United Overseas Bank (UOB),313,6%,0.07,0.17
DDSG01099,3/24/2010,1:10:58,SG00208,Male,57,Singapore,Central,Orchard,Nepal,Patan,1,4/4/2010,2,4/6/2010,1,Hyatt,4.2,Internet Banking,Cash,312,18%,0.07,0.24
DDVN01100,3/24/2010,15:59:23,VN00092,Female,54,Vietnam,Dien Ban,Quang Nam,Maldives,Viligili,3,3/25/2010,2,3/27/2010,2,The Mayfair,4.1,Credit Card,DBS Paylah,132,10%,0.07,0.22
DDMY01101,3/24/2010,12:32:02,MY00209,Male,56,Malaysia,Johor,Johor Bahru,Israel,Beersheba,2,5/21/2010,5,5/26/2010,1,The Venetian,4.5,Wallet,CITI Bank,253,8%,0.07,0.11
DDPH01102,3/24/2010,2:16:40,PH00106,Male,25,Philippines,Laguna,Cabuyao,Israel,Haifa,4,4/6/2010,3,4/9/2010,2,Relax Inn,4.4,Credit Card,EZ-Link,223,11%,0.07,0.24
DDPH01103,3/24/2010,12:01:18,PH00107,Male,45,Philippines,Isabela,Cauayan,New Zealand,Manukau,6,4/12/2010,3,4/15/2010,3,Moss View,4.2,Credit Card,HSBC,213,5%,0.07,0.11
DDSG01104,3/25/2010,15:43:19,SG00209,Male,55,Singapore,Central,Orchard,Ireland,Limerick,7,4/25/2010,1,4/26/2010,4,The Jefferson,4.1,COD,Cash,133,7%,0.07,0.16
DDID01105,3/25/2010,1:39:57,ID00175,Male,58,Indonesia,Padang,West Sumatra,Denmark,Randers,4,4/7/2010,9,4/16/2010,2,Paradise Point Resort,4.4,Credit Card,DBS Bank,161,25%,0.07,0.1
DDMY01106,3/25/2010,16:51:49,MY00210,Male,42,Malaysia,Penang,George Town,Italy,Rome,5,3/27/2010,5,4/1/2010,3,Creekside Motel,3.8,Wallet,Cash,98,18%,0.07,0.25
DDTH01107,3/25/2010,5:14:32,TH00221,Female,46,Thailand,Yala,Yala,Mexico,Mexico City,6,3/26/2010,2,3/28/2010,3,Redstone,4.2,Debit Card,Grab,312,2%,0.07,0.24
DDTH01108,3/25/2010,9:02:11,TH00222,Female,50,Thailand,Yala,Yala,Mexico,Mexico City,4,3/26/2010,5,3/31/2010,2,Obsidian Sky,4.2,COD,Cash,244,7%,0.07,0.19
DDTH01109,3/25/2010,6:07:31,TH00223,Male,38,Thailand,Chiang Rai,Chiang Rai,Maldives,Viligili,2,4/23/2010,7,4/30/2010,1,Reefs Resort & Club,4.6,Internet Banking,HSBC,371,3%,0.07,0.18
DDMY01110,3/26/2010,21:15:02,MY00211,Female,58,Malaysia,Kedah,Alor Setar,China,Beijing,5,3/27/2010,1,3/28/2010,3,Leamington Hotel,4.2,Debit Card,Cash,165,16%,0.07,0.23
DDSG01111,3/26/2010,10:06:43,SG00210,Male,47,Singapore,Central,Rochor,Nepal,Hetauda,6,3/27/2010,2,3/29/2010,3,Palmer House,4.1,COD,United Overseas Bank (UOB),121,24%,0.07,0.15
DDSG01112,3/26/2010,4:08:28,SG00211,Female,50,Singapore,North-East,Seletar,Nepal,Kathmandu,5,6/11/2010,9,6/20/2010,3,Jade Mountain Hotel,4.5,Credit Card,Bank of Singapore (BOS),161,18%,0.07,0.15
DDSG01113,3/26/2010,3:50:33,SG00212,Male,55,Singapore,North-East,Ang Mo Kio,Italy,Naples,4,3/27/2010,1,3/28/2010,2,The Chesterfield Motel,3.9,Wallet,DBS Paylah,116,15%,0.07,0.3
DDSG01114,3/26/2010,14:51:49,SG00213,Male,37,Singapore,West,Jurong West,Italy,Milan,4,3/27/2010,4,3/31/2010,2,Eagles Watch Resort,4.6,Debit Card,United Overseas Bank (UOB),371,16%,0.07,0.18
DDPH01115,3/26/2010,6:02:31,PH00108,Female,28,Philippines,Sultan Kudarat,Tacurong,China,Gaunde,7,3/27/2010,1,3/28/2010,4,Etiquette Suites,4.1,Debit Card,Grab,133,6%,0.07,0.16
DDMY01116,3/26/2010,4:04:59,MY00212,Male,45,Malaysia,Kedah,Alor Setar,Israel,Holon,7,4/14/2010,1,4/15/2010,4,The Ivy Boutique Hotel,4.5,Internet Banking,Cash,161,21%,0.07,0.15
DDSG01117,3/26/2010,0:34:33,SG00214,Female,54,Singapore,North,Central Water Catchment,Iceland,Kopavogur,2,4/11/2010,1,4/12/2010,1,Blissdom Motels,3.8,Debit Card,United Overseas Bank (UOB),98,4%,0.07,0.25
DDVN01118,3/26/2010,19:18:48,VN00093,Female,30,Vietnam,Tam Ky,Quang Nam,New Zealand,Wellington,2,4/9/2010,7,4/16/2010,1,Hotel Grizzly,4.6,Internet Banking,DBS Bank,222,23%,0.07,0.14
